customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST50187,15,Month-to-month,70.06,1185.27,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,Yes,1,19.3,0,3,0
CUST50188,6,One year,72.11,383.02,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,1,4.03,0,0,1
CUST50189,35,One year,23.78,822.07,Fiber optic,Yes,No,No,Credit card (auto),Yes,1,No,No,Yes,Yes,3,2.1,1,0,1
CUST50190,25,Month-to-month,36.15,788.52,DSL,No,No,Yes,Mailed check,No,1,No,Yes,Yes,No,2,12.26,0,2,1
CUST50191,5,Month-to-month,45.53,250.45,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,No,No phone service,1,38.62,1,0,1
CUST50192,19,Month-to-month,45.84,741.55,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,11.09,1,0,1
CUST50193,1,Month-to-month,74.15,66.79,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,1,17.59,0,2,1
CUST50194,72,Month-to-month,112.75,8536.77,DSL,Yes,Yes,No,Mailed check,No,0,No,Yes,Yes,Yes,1,16.9,0,0,1
CUST50195,49,Month-to-month,82.47,4474.64,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,1,4.49,1,0,1
CUST50196,9,One year,64.85,658.73,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,0,7.48,1,1,1
CUST50197,54,Month-to-month,107.17,5063.61,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,No,Yes,Yes,0,0.0,0,1,0
CUST50198,5,Two year,104.74,488.37,DSL,No,No,Yes,Mailed check,No,0,Yes,No,Yes,No,2,50.32,0,0,1
CUST50199,8,Month-to-month,21.54,151.69,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,3,25.39,0,2,1
CUST50200,8,One year,56.69,462.66,DSL,No,No,Yes,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,2,47.16,0,0,0
CUST50201,1,Month-to-month,107.1,105.52,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,3,0.2,1,2,0
CUST50202,7,Two year,39.65,239.1,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,No,Yes,No,2,1.89,0,1,0
CUST50203,42,Two year,112.27,4126.78,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,2,0.0,2,0,0
CUST50204,1,One year,100.25,103.03,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,3,21.15,0,0,1
CUST50205,16,Two year,87.68,1246.69,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,4,12.01,2,1,0
CUST50206,42,Month-to-month,109.9,4385.03,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,24.15,0,0,1
CUST50207,3,Month-to-month,47.06,148.01,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,Yes,Yes,Yes,2,0.0,1,0,0
CUST50208,15,One year,43.2,689.56,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,11.31,2,0,1
CUST50209,1,One year,109.58,117.22,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,Yes,3,0.0,0,0,0
CUST50210,6,Month-to-month,83.86,463.32,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,5,1.84,0,1,1
CUST50211,5,Two year,21.58,107.49,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,3.3,0,1,0
CUST50212,5,Month-to-month,63.98,325.09,DSL,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,5,19.9,0,0,1
CUST50213,37,Month-to-month,35.03,1278.19,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,1.05,2,0,1
CUST50214,46,One year,101.66,4486.41,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,2,0.8,0,0,0
CUST50215,3,Month-to-month,20.25,65.19,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,2,21.82,0,0,1
CUST50216,20,Month-to-month,105.45,2285.28,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,Yes,4,59.39,1,0,0
CUST50217,16,Month-to-month,28.43,391.22,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,82.09,1,1,0
CUST50218,3,Month-to-month,38.55,113.18,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,4,0.0,0,0,1
CUST50219,39,Month-to-month,47.17,2041.01,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,3,3.45,1,0,0
CUST50220,33,One year,67.53,2178.37,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,No,2,0.0,0,1,0
CUST50221,1,Month-to-month,47.19,47.25,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,0,2.15,1,1,1
CUST50222,15,One year,69.63,967.53,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,1,8.89,0,1,1
CUST50223,9,One year,73.2,620.82,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,Yes,Yes,No,2,2.6,1,0,0
CUST50224,32,Month-to-month,85.2,2798.43,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,18.69,0,1,1
CUST50225,19,Month-to-month,96.34,2026.77,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,14.85,0,0,1
CUST50226,4,Month-to-month,102.72,392.23,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,1,11.88,2,1,1
CUST50227,24,Month-to-month,110.27,2866.52,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,0.0,1,0,1
CUST50228,24,Month-to-month,38.82,957.9,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,0,1,0
CUST50229,23,Month-to-month,106.21,2659.52,DSL,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,3,16.84,0,0,1
CUST50230,8,One year,80.25,605.99,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,No,1,19.04,0,2,1
CUST50231,45,Two year,77.47,3453.25,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,No,4,0.1,1,1,1
CUST50232,11,Month-to-month,117.95,1461.9,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,2,79.99,0,0,0
CUST50233,1,Month-to-month,62.36,69.79,Fiber optic,No,No,No,Bank transfer (auto),No,1,No,No,Yes,No,2,1.99,0,1,0
CUST50234,29,Two year,104.69,3380.79,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,31.17,0,0,0
CUST50235,61,Two year,105.67,5575.78,DSL,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,6.3,1,0,0
CUST50236,34,Two year,82.39,2948.08,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,No,No phone service,2,0.0,1,0,0
CUST50237,33,Two year,88.2,2688.17,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,29.7,0,0,0
CUST50238,3,One year,111.37,311.81,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,1,43.67,0,1,0
CUST50239,1,Two year,34.33,32.52,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,0.54,1,0,0
CUST50240,25,One year,105.25,2935.69,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,1,1,0
CUST50241,5,One year,85.14,383.91,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,1,No,Yes,Yes,No,1,43.58,1,1,0
CUST50242,2,Month-to-month,43.84,100.69,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,2,0.0,1,0,1
CUST50243,3,Month-to-month,82.44,234.0,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,0,7.32,0,2,1
CUST50244,8,Month-to-month,55.76,443.81,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,1,0.0,0,2,1
CUST50245,12,Month-to-month,117.56,1277.44,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,0.0,0,0,1
CUST50246,13,Two year,34.79,507.74,Fiber optic,Yes,No,No,Credit card (auto),No,1,Yes,No,Yes,No,2,45.28,1,0,0
CUST50247,13,Month-to-month,101.46,1293.55,Fiber optic,No,Yes,No,Credit card (auto),Yes,1,Yes,No,Yes,No,3,24.29,1,0,1
CUST50248,2,One year,34.69,75.22,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,5,5.61,0,1,1
CUST50249,59,Month-to-month,110.9,6289.1,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,0,2,0
CUST50250,15,Month-to-month,115.26,1758.78,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,No,No phone service,1,0.0,0,0,0
CUST50251,35,Month-to-month,111.34,3328.74,DSL,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,0,10.33,0,0,0
CUST50252,7,One year,50.8,325.71,DSL,No,Yes,No,Bank transfer (auto),Yes,1,No,No,No,No phone service,2,34.01,0,1,0
CUST50253,2,Two year,59.71,136.19,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,0.44,0,1,0
CUST50254,5,Month-to-month,34.27,180.67,Fiber optic,No,No,No,Electronic check,No,1,Yes,No,Yes,Yes,3,10.73,0,2,0
CUST50255,21,One year,113.31,2229.01,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,24.39,1,1,0
CUST50256,50,Two year,68.92,3507.85,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,26.72,0,0,0
CUST50257,4,Month-to-month,51.82,216.73,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,4,20.2,1,0,0
CUST50258,5,Month-to-month,64.67,365.81,Fiber optic,Yes,No,Yes,Mailed check,No,0,Yes,No,Yes,Yes,1,13.99,2,1,1
CUST50259,40,Two year,71.69,2891.4,DSL,No,No,No,Electronic check,Yes,1,Yes,No,No,No phone service,2,0.5,1,2,1
CUST50260,35,Month-to-month,22.17,879.77,DSL,Yes,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,1,55.83,1,0,1
CUST50261,2,One year,77.56,158.39,DSL,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,1,0.41,0,0,0
CUST50262,41,Month-to-month,96.2,3914.0,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,1,31.74,0,0,1
CUST50263,4,One year,98.86,348.95,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,No,1,15.6,1,0,1
CUST50264,16,Two year,78.97,1169.21,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,Yes,2,28.72,1,0,0
CUST50265,10,Two year,27.06,278.53,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,No,2,5.35,0,0,0
CUST50266,54,Two year,33.04,1809.87,DSL,Yes,No,No,Mailed check,No,0,No,No,Yes,No,1,3.23,0,0,0
CUST50267,14,Month-to-month,49.44,783.98,DSL,No,Yes,No,Electronic check,No,1,No,No,Yes,No,2,7.19,1,0,1
CUST50268,43,One year,74.93,2818.21,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,2,34.35,1,1,0
CUST50269,4,Month-to-month,41.77,167.48,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,18.85,0,0,0
CUST50270,11,Month-to-month,83.28,792.56,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,0.0,1,0,0
CUST50271,2,Two year,113.15,217.53,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,0,0.0,1,1,1
CUST50272,10,Month-to-month,76.82,663.31,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,7.59,0,0,0
CUST50273,1,Two year,88.76,93.64,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,1.4,2,0,0
CUST50274,6,One year,117.58,742.91,Fiber optic,Yes,Yes,Yes,Mailed check,No,0,No,No,Yes,Yes,2,4.37,1,0,0
CUST50275,36,Two year,66.42,2727.87,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,1,1.13,0,0,1
CUST50276,2,One year,34.9,75.44,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,5,7.05,0,1,1
CUST50277,12,Month-to-month,93.73,1086.47,DSL,No,No,No,Bank transfer (auto),No,1,No,No,Yes,No,2,77.01,0,1,1
CUST50278,21,Month-to-month,36.16,795.11,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,13.82,1,0,0
CUST50279,20,Month-to-month,58.1,1303.82,DSL,No,No,No,Mailed check,No,1,No,No,Yes,No,3,69.42,0,0,1
CUST50280,6,Two year,103.37,637.52,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,3,7.12,0,1,0
CUST50281,1,One year,67.77,59.63,DSL,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,2,8.03,1,0,0
CUST50282,27,Two year,45.24,1334.31,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,11.03,0,0,1
CUST50283,18,Two year,57.96,897.99,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,2,0.0,0,1,0
CUST50284,18,One year,89.75,1427.23,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,Yes,Yes,No,0,0.0,2,1,0
CUST50285,29,Month-to-month,88.93,2668.84,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,No,No phone service,2,3.91,1,1,1
CUST50286,7,One year,40.2,319.4,DSL,No,Yes,Yes,Credit card (auto),Yes,1,No,No,Yes,No,2,3.44,0,0,0
CUST50287,39,Two year,74.8,3058.4,DSL,No,Yes,No,Bank transfer (auto),No,1,Yes,Yes,Yes,No,1,22.14,0,0,0
CUST50288,31,Month-to-month,42.3,1366.28,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,No,No,Yes,No,2,8.8,1,0,1
CUST50289,13,One year,54.54,732.3,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,2,10.26,0,0,1
CUST50290,5,Month-to-month,32.4,149.5,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,Yes,No,No phone service,2,7.5,0,1,1
CUST50291,58,Month-to-month,76.51,4607.85,DSL,Yes,No,No,Bank transfer (auto),Yes,1,No,No,Yes,Yes,2,8.52,1,1,0
CUST50292,6,Month-to-month,32.7,178.27,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,Yes,No,0,1.16,0,2,1
CUST50293,9,Month-to-month,34.33,323.21,DSL,No,No,No,Electronic check,No,1,Yes,No,Yes,Yes,1,0.12,0,1,1
CUST50294,5,One year,24.28,139.31,DSL,No,No,No,Electronic check,Yes,0,No,No,No,No phone service,0,12.68,0,0,0
CUST50295,10,Month-to-month,108.88,1217.77,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,5,0.0,0,0,1
CUST50296,25,Month-to-month,91.11,2134.29,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,2,0.0,0,0,0
CUST50297,1,Two year,56.14,55.21,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,7,16.78,1,1,0
CUST50298,5,One year,94.18,500.31,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,Yes,4,2.93,0,4,1
CUST50299,5,Two year,75.86,431.99,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,0,48.11,0,0,0
CUST50300,16,Two year,94.74,1361.55,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,5,0.0,0,0,0
CUST50301,2,One year,76.42,167.72,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,0.0,1,1,0
CUST50302,54,One year,27.41,1605.54,Fiber optic,Yes,Yes,No,Mailed check,No,1,No,Yes,Yes,No,2,7.84,0,1,0
CUST50303,38,Month-to-month,39.49,1282.49,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST50304,1,One year,59.14,65.21,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,Yes,Yes,Yes,0,0.0,0,0,0
CUST50305,12,Two year,88.99,1061.58,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,No,Yes,No,3,0.0,1,0,0
CUST50306,11,Two year,46.88,448.3,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,2,0.0,1,0,0
CUST50307,5,Month-to-month,107.36,534.67,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,3,17.43,0,0,1
CUST50308,12,Two year,86.27,1048.25,DSL,No,No,No,Credit card (auto),Yes,1,No,No,Yes,Yes,4,4.77,1,1,0
CUST50309,30,Month-to-month,61.06,2082.77,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,Yes,No,No phone service,7,11.4,2,1,1
CUST50310,18,Month-to-month,76.6,1505.59,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,No,3,0.0,3,0,1
CUST50311,30,Month-to-month,82.3,2389.14,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,1,6.41,0,0,1
CUST50312,16,Month-to-month,76.09,1359.79,DSL,No,No,Yes,Electronic check,Yes,0,No,No,No,No phone service,1,1.56,0,0,0
CUST50313,28,One year,23.86,596.3,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,5,12.27,0,0,0
CUST50314,18,Month-to-month,73.81,1241.46,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,3,0.0,1,0,0
CUST50315,31,Month-to-month,108.05,2994.02,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,5.13,1,1,0
CUST50316,16,One year,59.41,896.54,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,No,1,0.0,0,0,0
CUST50317,41,One year,50.44,2279.38,DSL,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,2,55.19,1,1,0
CUST50318,18,One year,62.67,1293.98,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,No,1,1.82,1,0,0
CUST50319,23,Month-to-month,97.51,2391.19,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,6,25.92,0,1,0
CUST50320,72,Month-to-month,39.29,3061.31,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,4,16.8,0,0,0
CUST50321,1,One year,70.56,73.6,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,1,9.45,0,0,0
CUST50322,22,One year,102.8,2531.67,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,7.9,0,0,1
CUST50323,23,One year,77.08,2033.89,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,1.14,1,0,1
CUST50324,21,Month-to-month,83.61,1999.51,DSL,No,Yes,Yes,Electronic check,No,1,Yes,No,Yes,No,6,40.23,0,0,0
CUST50325,26,One year,91.85,2596.47,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,Yes,4,0.0,1,0,0
CUST50326,11,One year,90.22,1138.1,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,0,19.57,0,1,0
CUST50327,72,Month-to-month,114.88,8625.35,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,28.99,0,0,1
CUST50328,1,Month-to-month,46.56,49.81,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,No,No phone service,1,0.0,0,2,1
CUST50329,19,Month-to-month,34.09,578.13,DSL,No,Yes,No,Bank transfer (auto),Yes,1,No,No,Yes,Yes,2,8.71,3,3,0
CUST50330,33,One year,103.21,3658.9,DSL,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,2,5.34,1,1,1
CUST50331,8,Two year,75.44,587.53,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,17.59,1,0,0
CUST50332,8,One year,114.74,968.65,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,0,49.66,0,0,0
CUST50333,24,One year,97.75,2188.4,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,22.43,0,1,1
CUST50334,8,Month-to-month,108.62,744.87,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,1,22.03,0,0,1
CUST50335,46,Month-to-month,105.62,4162.34,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,0,29.42,2,0,1
CUST50336,7,Two year,76.77,560.02,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,0,0.0,0,0,0
CUST50337,27,Two year,92.14,2656.49,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,Yes,2,21.0,0,0,0
CUST50338,8,Two year,85.55,768.33,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,No,No,No phone service,2,12.27,0,0,1
CUST50339,12,Month-to-month,45.9,540.66,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,5,44.52,0,1,1
CUST50340,25,Month-to-month,68.28,1852.53,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,0,9.71,0,0,1
CUST50341,20,Month-to-month,111.1,2423.26,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,Yes,Yes,No,No phone service,3,0.0,1,1,1
CUST50342,6,Month-to-month,107.48,605.41,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,2,9.81,0,0,0
CUST50343,58,One year,78.83,5226.44,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,No,No,Yes,Yes,2,0.0,0,1,0
CUST50344,7,Two year,46.05,327.37,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,0,0.0,0,1,0
CUST50345,9,Two year,74.02,571.51,DSL,Yes,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,2,37.71,0,1,1
CUST50346,12,Month-to-month,93.56,1240.78,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,Yes,No,Yes,No,2,0.0,0,0,0
CUST50347,13,Month-to-month,49.52,616.42,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,2.87,0,0,1
CUST50348,1,Month-to-month,42.06,43.78,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,1,33.91,1,0,1
CUST50349,49,Month-to-month,108.68,5345.48,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,4,0.0,0,0,1
CUST50350,17,Two year,53.26,997.9,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,No,No,Yes,No,2,9.77,1,1,0
CUST50351,14,Two year,56.36,760.07,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,0.0,0,1,0
CUST50352,47,Month-to-month,63.89,3119.89,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,3.47,1,0,0
CUST50353,18,Month-to-month,64.67,1050.92,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,0.31,0,0,1
CUST50354,26,Month-to-month,67.05,1507.64,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,No,2,48.06,0,0,0
CUST50355,8,Month-to-month,30.73,222.96,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,4,0.0,0,1,0
CUST50356,9,Two year,29.46,254.3,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,5,0.0,1,0,0
CUST50357,21,Two year,73.44,1621.18,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,2,11.03,1,1,0
CUST50358,18,Month-to-month,23.31,403.16,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,0.0,0,1,0
CUST50359,3,Month-to-month,48.16,165.74,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,5.8,3,0,1
CUST50360,61,One year,56.6,3372.75,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,22.84,1,0,1
CUST50361,14,One year,36.87,447.71,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,0,2,1
CUST50362,7,Month-to-month,104.57,722.6,Fiber optic,Yes,No,Yes,Electronic check,Yes,1,No,Yes,Yes,Yes,1,64.28,1,0,0
CUST50363,6,Two year,42.21,270.81,DSL,Yes,No,Yes,Credit card (auto),Yes,1,Yes,No,Yes,No,0,2.81,0,1,0
CUST50364,43,One year,67.2,3002.35,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,5,9.77,0,1,1
CUST50365,37,One year,74.22,2551.8,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,1,25.74,1,0,0
CUST50366,17,Month-to-month,46.62,725.36,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,1,11.12,0,0,0
CUST50367,72,Month-to-month,26.79,1779.56,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,1,82.12,0,1,0
CUST50368,13,One year,61.2,813.02,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,2,5.22,1,1,1
CUST50369,10,Month-to-month,88.62,953.31,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,No,No phone service,1,0.0,0,2,1
CUST50370,8,Month-to-month,91.39,633.16,DSL,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,4,6.74,0,0,1
CUST50371,53,Month-to-month,23.89,1311.2,Fiber optic,Yes,Yes,No,Electronic check,No,0,No,No,Yes,Yes,1,95.15,0,0,1
CUST50372,30,One year,99.6,2920.45,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,No,No phone service,0,105.38,0,0,0
CUST50373,8,One year,74.14,556.92,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,0,0,0
CUST50374,20,Two year,106.54,2169.73,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,3,21.49,1,0,0
CUST50375,5,One year,27.75,144.06,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,10.37,0,1,0
